125,LAGUNA,SC,DIE S10,OUTR,"5,399",METRO
126,LAGUNA,SC,DIE S10,OUTR,"5,399",METRO
127, MAFRA,SC,DIE S10,OUTR,"5,239",METRO
128, MAFRA,SC,DIE S10,NAC,"5,359",METRO
129, MAFRA,SC,DIE S10,OUTR,"5,390",METRO
130, MAFRA,SC,DIE S10,OUTR,"5,399",METRO
131, MAFRA,SC,DIE S10,OUTR,"5,499",METRO
132, MAFRA,SC,DIE S10,OUTR,"5,499",METRO
133,PALHOCA,SC,DIE S10,OUTR,"5,199",METRO
134,PALHOCA,SC,DIE S10,OUTR,"5,199",METRO
135,PALHOCA,SC,DIE S10,OUTR,"5,199",METRO
136,PALHOCA,SC,DIE S10,OUTR,"5,199",METRO
137,PALHOCA,SC,DIE S10,NAC,"5,199",METRO
138,PALHOCA,SC,DIE S10,NAC,"5,199",METRO
139,PALHOCA,SC,DIE S10,NAC,"5,239",METRO
140,PALHOCA,SC,DIE S10,NAC,"5,248",METRO
141,PALHOCA,SC,DIE S10,OUTR,"5,298",METRO
142,PALHOCA,SC,DIE S10,NAC,"5,299",METRO
143,PALHOCA,SC,DIE S10,OUTR,"5,299",METRO
144,PALHOCA,SC,DIE S10,OUTR,"5,299",METRO
145,PALHOCA,SC,DIE S10,OUTR,"5,299",METRO
146,PALHOCA,SC,DIE S10,OUTR,"5,299",METRO
147,PALHOCA,SC,DIE S10,NAC,"5,299",METRO
148,PALHOCA,SC,DIE S10,OUTR,"5,299",METRO
149,PALHOCA,SC,DIE S10,OUTR,"5,399",METRO
150,SAO JOSE,SC,DIE S10,OUTR,"5,249",METRO
151,SAO JOSE,SC,DIE S10,OUTR,"5,249",METRO
152,SAO JOSE,SC,DIE S10,OUTR,"5,299",METRO
153,SAO JOSE,SC,DIE S10,OUTR,"5,299",METRO
154,SAO JOSE,SC,DIE S10,OUTR,"5,349",METRO
155,SAO JOSE,SC,DIE S10,OUTR,"5,349",METRO
156,SAO JOSE,SC,DIE S10,OUTR,"5,389",METRO
157,SAO JOSE,SC,DIE S10,NAC,"5,399",METRO
158,SAO JOSE,SC,DIE S10,NAC,"5,399",METRO
159, TUBARAO,SC,DIE S10,NAC,"4,999",METRO
160, TUBARAO,SC,DIE S10,OUTR,"5,129",METRO
161, TUBARAO,SC,DIE S10,OUTR,"5,199",METRO
162, TUBARAO,SC,DIE S10,OUTR,"5,209",METRO
163, TUBARAO,SC,DIE S10,OUTR,"5,239",METRO
164, TUBARAO,SC,DIE S10,OUTR,"5,250",METRO
165, TUBARAO,SC,DIE S10,OUTR,"5,329",METRO
166, TUBARAO,SC,DIE S10,NAC,"5,348",METRO
167, TUBARAO,SC,DIE S10,OUTR,"5,529",METRO
168,XANXERE,SC,DIE S10,OUTR,"4,979",METRO
169,XANXERE,SC,DIE S10,OUTR,"4,999",METRO
170,XANXERE,SC,DIE S10,OUTR,"5,299",METRO
171,XANXERE,SC,DIE S10,NAC,"5,398",METRO
172,ALEGRETE,RS,DIE S10,OUTR,"5,427",INT
173,ALEGRETE,RS,DIE S10,OUTR,"5,490",INT
174,ALEGRETE,RS,DIE S10,OUTR,"5,490",INT
175,ALEGRETE,RS,DIE S10,NAC,"5,499",INT
176,ALEGRETE,RS,DIE S10,OUTR,"5,499",INT
177,ALEGRETE,RS,DIE S10,OUTR,"5,599",INT
178,ALVORADA,RS,DIE S10,OUTR,"5,249",METRO
179,ALVORADA,RS,DIE S10,OUTR,"5,359",METRO
180,BAGE,RS,DIE S10,OUTR,"5,859",INT
181,BAGE,RS,DIE S10,NAC,"5,974",INT
182,BAGE,RS,DIE S10,NAC,"5,974",INT
183,BAGE,RS,DIE S10,NAC,"5,979",INT
184,BAGE,RS,DIE S10,NAC,"5,979",INT
185,BAGE,RS,DIE S10,NAC,"5,979",INT
186,BAGE,RS,DIE S10,OUTR,"5,995",INT
187,BAGE,RS,DIE S10,OUTR,"5,999",INT
188,BAGE,RS,DIE S10,NAC,"6,099",INT
189,BENTO GONCALVES,RS,DIE S10,NAC,"5,189",METRO
190,BENTO GONCALVES,RS,DIE S10,OUTR,"5,239",METRO
191,BENTO GONCALVES,RS,DIE S10,NAC,"5,259",METRO
192,BENTO GONCALVES,RS,DIE S10,OUTR,"5,289",METRO
193,BENTO GONCALVES,RS,DIE S10,OUTR,"5,299",METRO
194,BENTO GONCALVES,RS,DIE S10,OUTR,"5,299",METRO
195,BENTO GONCALVES,RS,DIE S10,OUTR,"5,449",METRO
196,BENTO GONCALVES,RS,DIE S10,OUTR,"5,499",METRO
197,CACHOEIRA DO SUL,RS,DIE S10,NAC,"5,090",INT
198,CACHOEIRA DO SUL,RS,DIE S10,NAC,"5,299",INT
199,CACHOEIRA DO SUL,RS,DIE S10,OUTR,"5,299",INT
200,CACHOEIRA DO SUL,RS,DIE S10,OUTR,"5,399",INT
201,CACHOEIRA DO SUL,RS,DIE S10,OUTR,"5,499",INT
202,CACHOEIRA DO SUL,RS,DIE S10,OUTR,"5,699",INT
203,CACHOEIRA DO SUL,RS,DIE S10,OUTR,"5,699",INT
204,CACHOEIRINHA,RS,DIE S10,NAC,"5,049",METRO
205,CACHOEIRINHA,RS,DIE S10,OUTR,"5,099",METRO
206,CACHOEIRINHA,RS,DIE S10,OUTR,"5,149",METRO
207,CACHOEIRINHA,RS,DIE S10,OUTR,"5,159",METRO
208,CACHOEIRINHA,RS,DIE S10,OUTR,"5,198",METRO
209,CACHOEIRINHA,RS,DIE S10,OUTR,"5,199",METRO
210,CACHOEIRINHA,RS,DIE S10,OUTR,"5,259",METRO
211,CACHOEIRINHA,RS,DIE S10,NAC,"5,279",METRO
212,CANOAS,RS,DIE S10,NAC,"4,949",METRO
213,CANOAS,RS,DIE S10,OUTR,"4,959",METRO
214,CANOAS,RS,DIE S10,OUTR,"5,099",METRO
215,CANOAS,RS,DIE S10,NAC,"5,099",METRO
216,CANOAS,RS,DIE S10,OUTR,"5,139",METRO
217,CANOAS,RS,DIE S10,OUTR,"5,159",METRO
218,CANOAS,RS,DIE S10,OUTR,"5,189",METRO
219,CANOAS,RS,DIE S10,NAC,"5,199",METRO
220,CANOAS,RS,DIE S10,NAC,"5,299",METRO
221,CANOAS,RS,DIE S10,OUTR,"5,339",METRO
222,CANOAS,RS,DIE S10,OUTR,"5,399",METRO
223,CANOAS,RS,DIE S10,OUTR,"5,399",METRO
224,CANOAS,RS,DIE S10,OUTR,"5,399",METRO
225,CANOAS,RS,DIE S10,OUTR,"5,499",METRO
226,CANOAS,RS,DIE S10,OUTR,"5,499",METRO
227, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,199",METRO
228, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,299",METRO
229, CAXIAS DO SUL,RS,DIE S10,NAC,"5,299",METRO
230, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,299",METRO
231, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,300",METRO
232, CAXIAS DO SUL,RS,DIE S10,NAC,"5,329",METRO
233, CAXIAS DO SUL,RS,DIE S10,NAC,"5,349",METRO
234, CAXIAS DO SUL,RS,DIE S10,NAC,"5,389",METRO
235, CAXIAS DO SUL,RS,DIE S10,NAC,"5,398",METRO
236, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,499",METRO
237, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
238, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
239, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
240, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
241, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
242,CRUZ ALTA,RS,DIE S10,OUTR,"5,350",INT
243,CRUZ ALTA,RS,DIE S10,OUTR,"5,350",INT
244,CRUZ ALTA,RS,DIE S10,OUTR,"5,350",INT
245,CRUZ ALTA,RS,DIE S10,NAC,"5,390",INT
246,CRUZ ALTA,RS,DIE S10,NAC,"5,490",INT
247,CRUZ ALTA,RS,DIE S10,NAC,"5,490",INT
248,CRUZ ALTA,RS,DIE S10,OUTR,"5,670",INT
249,ESTEIO,RS,DIE S10,OUTR,"5,269",METRO
250,ESTEIO,RS,DIE S10,NAC,"5,399",METRO
251,ESTEIO,RS,DIE S10,OUTR,"5,399",METRO
252,ESTEIO,RS,DIE S10,OUTR,"5,499",METRO
253,ESTEIO,RS,DIE S10,OUTR,"5,499",METRO
254,ESTEIO,RS,DIE S10,OUTR,"5,599",METRO
255,GRAVATAI,RS,DIE S10,OUTR,"4,999",METRO
256,GRAVATAI,RS,DIE S10,OUTR,"5,099",METRO
257,GRAVATAI,RS,DIE S10,OUTR,"5,169",METRO
258,GRAVATAI,RS,DIE S10,OUTR,"5,169",METRO
